abs_returned_noise,abs_sent_noise,avg_returned,avg_returned_decision,avg_sent,avg_sent_decision,condition,condition_label,decision_return_ratio,experiment,final_agent_1,final_agent_2,final_mean_agent_balance,final_total,game_params_name,informed,model,model_raw,noise_applies_to,noise_direction,noise_range,noise_type,num_game_rounds,path,return_ratio,root,sent_actual_decision_ratio,task_order,task_order_label
0.464,2.088,0.696,1.16,2.262,4.35,noisy_negative_5,Negative k=5,0.08888888888888889,noise_negative_mem3_gpt5_nano,58.919999999999995,36.32000000000001,47.620000000000005,95.24000000000001,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_041_neutral_anything.json,0.10256410256410256,v4_direct_provider,0.52,game_myth,Game -> myth
0.62,1.9669999999999999,0.783,1.403,2.083,4.05,noisy_negative_5,Negative k=5,0.1154732510288066,noise_negative_mem3_gpt5_nano,30.300000000000004,61.36,45.83,91.66,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_042_neutral_anything.json,0.12530004800768121,v4_direct_provider,0.514320987654321,game_myth,Game -> myth
0.517,1.854,0.647,1.164,1.946,3.8,noisy_negative_5,Negative k=5,0.10210526315789473,noise_negative_mem3_gpt5_nano,36.06999999999999,52.849999999999994,44.459999999999994,88.91999999999999,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_043_neutral_anything.json,0.11082562521411443,v4_direct_provider,0.5121052631578948,game_myth,Game -> myth
0.678,1.711,0.587,1.265,1.389,3.1,noisy_negative_5,Negative k=5,0.13602150537634408,noise_negative_mem3_gpt5_nano,43.42,34.36,38.89,77.78,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_044_neutral_anything.json,0.14086873050155993,v4_direct_provider,0.4480645161290322,game_myth,Game -> myth
1.386,2.337,0.5940000000000001,1.98,1.0130000000000001,3.35,noisy_negative_5_informed,Negative k=5 informed,0.19701492537313434,noise_negative_mem3_gpt5_nano,35.53,34.730000000000004,35.13,70.26,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_045_neutral_anything.json,0.19545903257650543,v4_direct_provider,0.3023880597014925,game_myth,Game -> myth
1.305,1.865,0.615,1.92,1.985,3.85,noisy_negative_5_informed,Negative k=5 informed,0.16623376623376623,noise_negative_mem3_gpt5_nano,42.739999999999995,46.959999999999994,44.849999999999994,89.69999999999999,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_046_neutral_anything.json,0.10327455919395469,v4_direct_provider,0.5155844155844156,game_myth,Game -> myth
0.1,1.979,0.0,0.1,1.971,3.95,noisy_negative_5_informed,Negative k=5 informed,0.008438818565400843,noise_negative_mem3_gpt5_nano,39.129999999999995,50.290000000000006,44.71,89.42,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_047_neutral_anything.json,0.0,v4_direct_provider,0.4989873417721519,game_myth,Game -> myth
0.636,3.0140000000000002,0.28800000000000003,0.924,1.186,4.2,noisy_negative_5_informed,Negative k=5 informed,0.07333333333333333,noise_negative_mem3_gpt5_nano,32.82,40.9,36.86,73.72,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_048_neutral_anything.json,0.08094435075885328,v4_direct_provider,0.28238095238095234,game_myth,Game -> myth
0.554,1.908,0.425,0.979,0.992,2.9,noisy_negative_5_informed,Negative k=5 informed,0.1125287356321839,noise_negative_mem3_gpt5_nano,41.41,28.429999999999996,34.919999999999995,69.83999999999999,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_049_neutral_anything.json,0.14280913978494625,v4_direct_provider,0.34206896551724136,game_myth,Game -> myth
1.919,1.704,2.815,4.7345,2.696,4.4,noisy_negative_5_informed,Negative k=5 informed,0.3586742424242424,noise_negative_mem3_gpt5_nano,69.09,34.83,51.96,103.92,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_050_neutral_anything.json,0.34804648862512366,v4_direct_provider,0.6127272727272728,game_myth,Game -> myth
0.565,2.246,0.756,1.3205,1.304,3.55,noisy_negative_5_informed,Negative k=5 informed,0.12399061032863849,noise_negative_mem3_gpt5_nano,37.24,38.839999999999996,38.04,76.08,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_051_neutral_anything.json,0.19325153374233126,v4_direct_provider,0.3673239436619718,game_myth,Game -> myth
0.988,2.197,1.411,2.399,2.003,4.2,noisy_negative_5_informed,Negative k=5 informed,0.1903968253968254,noise_negative_mem3_gpt5_nano,65.24000000000001,24.82,45.03,90.06,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_052_neutral_anything.json,0.2348144449991679,v4_direct_provider,0.47690476190476194,game_myth,Game -> myth
0.7030000000000001,1.462,0.198,0.9009999999999998,1.738,3.2,noisy_negative_5_informed,Negative k=5 informed,0.09385416666666664,noise_negative_mem3_gpt5_nano,36.14,48.620000000000005,42.38,84.76,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_053_neutral_anything.json,0.0379746835443038,v4_direct_provider,0.543125,game_myth,Game -> myth
0.38,1.692,0.371,0.751,1.908,3.6,noisy_negative_5_informed,Negative k=5 informed,0.06953703703703704,noise_negative_mem3_gpt5_nano,41.07000000000001,47.09,44.080000000000005,88.16000000000001,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_054_neutral_anything.json,0.06481481481481481,v4_direct_provider,0.5299999999999999,game_myth,Game -> myth
0.2,2.347,0.0,0.2,2.303,4.65,noisy_negative_5_informed,Negative k=5 informed,0.014336917562724014,noise_negative_mem3_gpt5_nano,55.25,40.81,48.03,96.06,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_055_neutral_anything.json,0.0,v4_direct_provider,0.4952688172043011,game_myth,Game -> myth
0.615,1.567,0.0,0.615,0.733,2.3,noisy_negative_5_informed,Negative k=5 informed,0.0891304347826087,noise_negative_mem3_gpt5_nano,26.03,38.629999999999995,32.33,64.66,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_056_neutral_anything.json,0.0,v4_direct_provider,0.31869565217391305,game_myth,Game -> myth
0.495,2.605,0.10500000000000001,0.6,0.995,3.6,noisy_negative_5_informed,Negative k=5 informed,0.05555555555555555,noise_negative_mem3_gpt5_nano,31.18,38.72,34.95,69.9,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_057_neutral_anything.json,0.035175879396984924,v4_direct_provider,0.27638888888888885,game_myth,Game -> myth
1.048,2.283,1.293,2.3409999999999997,1.617,3.9,noisy_negative_5_informed,Negative k=5 informed,0.2000854700854701,noise_negative_mem3_gpt5_nano,33.18,49.160000000000004,41.17,82.34,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_058_neutral_anything.json,0.26654298082869515,v4_direct_provider,0.41461538461538455,game_myth,Game -> myth
0.755,1.645,1.0230000000000001,1.778,2.655,4.3,noisy_negative_5_informed,Negative k=5 informed,0.1378294573643411,noise_negative_mem3_gpt5_nano,67.85999999999999,35.24,51.55,103.1,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_059_neutral_anything.json,0.12843691148775896,v4_direct_provider,0.6174418604651162,game_myth,Game -> myth
0.867,2.226,0.616,1.483,1.92,4.146,noisy_negative_5,Negative k=5,0.11923138768290723,noise_negative_mem3_gpt5_nano,29.639999999999997,58.76,44.199999999999996,88.39999999999999,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_060_neutral_anything.json,0.10694444444444445,v4_direct_provider,0.46309696092619396,myth_game,Myth -> game
0.866,2.626,0.974,1.8399999999999999,0.974,3.6,noisy_negative_5,Negative k=5,0.17037037037037037,noise_negative_mem3_gpt5_nano,28.1,41.379999999999995,34.739999999999995,69.47999999999999,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_061_neutral_anything.json,0.33333333333333337,v4_direct_provider,0.27055555555555555,myth_game,Myth -> game
0.6839999999999999,2.336,0.189,0.873,1.1139999999999999,3.45,noisy_negative_5,Negative k=5,0.08434782608695653,noise_negative_mem3_gpt5_nano,30.569999999999993,41.71,36.14,72.28,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_062_neutral_anything.json,0.05655296229802514,v4_direct_provider,0.32289855072463763,myth_game,Myth -> game
1.04,1.561,0.528,1.5679999999999998,1.154,2.715,noisy_negative_5,Negative k=5,0.1925107427869859,noise_negative_mem3_gpt5_nano,34.86,38.22,36.54,73.08,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_063_neutral_anything.json,0.15251299826689774,v4_direct_provider,0.4250460405156538,myth_game,Myth -> game
0.0,2.032,0.0,0.0,1.518,3.55,noisy_negative_5,Negative k=5,0.0,noise_negative_mem3_gpt5_nano,46.42,33.940000000000005,40.18000000000001,80.36000000000001,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_064_neutral_anything.json,0.0,v4_direct_provider,0.4276056338028169,myth_game,Myth -> game
0.128,0.39999999999999997,0.0,0.128,0.16399999999999998,0.564,noisy_negative_5,Negative k=5,0.0756501182033097,noise_negative_mem3_gpt5_nano,23.36,29.92,26.64,53.28,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_065_neutral_anything.json,0.0,v4_direct_provider,0.2907801418439716,myth_game,Myth -> game
0.535,1.659,0.635,1.17,0.669,2.328,noisy_negative_5,Negative k=5,0.16752577319587628,noise_negative_mem3_gpt5_nano,34.339999999999996,29.04,31.689999999999998,63.379999999999995,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_066_neutral_anything.json,0.31639262580966615,v4_direct_provider,0.28737113402061853,myth_game,Myth -> game
0.0,1.391,0.0,0.0,1.859,3.25,noisy_negative_5,Negative k=5,0.0,noise_negative_mem3_gpt5_nano,41.89,45.29,43.59,87.18,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_067_neutral_anything.json,0.0,v4_direct_provider,0.572,myth_game,Myth -> game
0.874,1.783,0.164,1.038,2.003,3.786,noisy_negative_5,Negative k=5,0.09138932910723718,noise_negative_mem3_gpt5_nano,54.07,35.99000000000001,45.03,90.06,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_068_neutral_anything.json,0.027292394741221505,v4_direct_provider,0.52905441098785,myth_game,Myth -> game
0.9209999999999999,2.16,1.237,2.158,2.14,4.3,noisy_negative_5,Negative k=5,0.16728682170542633,noise_negative_mem3_gpt5_nano,42.59,50.21,46.400000000000006,92.80000000000001,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_069_neutral_anything.json,0.1926791277258567,v4_direct_provider,0.4976744186046512,myth_game,Myth -> game
0.977,2.374,0.766,1.7429999999999999,2.126,4.5,noisy_negative_5,Negative k=5,0.12911111111111112,noise_negative_mem3_gpt5_nano,28.779999999999994,63.74,46.26,92.52,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_070_neutral_anything.json,0.12010034493571653,v4_direct_provider,0.4724444444444444,myth_game,Myth -> game
0.546,2.161,0.045,0.591,1.989,4.15,noisy_negative_5,Negative k=5,0.04746987951807229,noise_negative_mem3_gpt5_nano,54.480000000000004,35.300000000000004,44.89,89.78,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_071_neutral_anything.json,0.007541478129713424,v4_direct_provider,0.4792771084337349,myth_game,Myth -> game
1.283,1.843,0.638,1.921,1.357,3.2,noisy_negative_5,Negative k=5,0.20010416666666667,noise_negative_mem3_gpt5_nano,34.15,42.99,38.57,77.14,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_072_neutral_anything.json,0.15671825104396953,v4_direct_provider,0.4240625,myth_game,Myth -> game
1.946,1.861,0.521,2.467,1.539,3.4,noisy_negative_5,Negative k=5,0.24186274509803923,noise_negative_mem3_gpt5_nano,37.14,43.64000000000001,40.39,80.78,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_073_neutral_anything.json,0.11284383799003682,v4_direct_provider,0.4526470588235294,myth_game,Myth -> game
1.155,1.67,3.714,4.869,2.08,3.75,noisy_negative_5,Negative k=5,0.43279999999999996,noise_negative_mem3_gpt5_nano,49.760000000000005,41.839999999999996,45.8,91.6,noisy_negative_5,False,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_074_neutral_anything.json,0.5951923076923077,v4_direct_provider,0.5546666666666666,myth_game,Myth -> game
0.11100000000000002,1.8150000000000002,0.189,0.3,2.185,4.0,noisy_negative_5_informed,Negative k=5 informed,0.025,noise_negative_mem3_gpt5_nano,51.699999999999996,42.0,46.849999999999994,93.69999999999999,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_075_neutral_anything.json,0.028832951945080086,v4_direct_provider,0.54625,myth_game,Myth -> game
0.069,2.39,0.0,0.069,1.11,3.5,noisy_negative_5_informed,Negative k=5 informed,0.006571428571428572,noise_negative_mem3_gpt5_nano,53.46000000000001,18.740000000000002,36.10000000000001,72.20000000000002,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_076_neutral_anything.json,0.0,v4_direct_provider,0.31714285714285717,myth_game,Myth -> game
0.751,2.652,0.015000000000000001,0.766,1.448,4.1,noisy_negative_5_informed,Negative k=5 informed,0.062276422764227644,noise_negative_mem3_gpt5_nano,27.810000000000002,51.150000000000006,39.480000000000004,78.96000000000001,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_077_neutral_anything.json,0.0034530386740331486,v4_direct_provider,0.3531707317073171,myth_game,Myth -> game
0.476,2.382,0.286,0.762,0.818,3.2,noisy_negative_5_informed,Negative k=5 informed,0.079375,noise_negative_mem3_gpt5_nano,33.48,32.88,33.18,66.36,noisy_negative_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_078_neutral_anything.json,0.11654441727791359,v4_direct_provider,0.25562500000000005,myth_game,Myth -> game
