version,experiment,model,task_order,noise_condition,noise_label,informed,balance_r10,mean_sent,mean_returned,path
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation_informed,bootstrap,True,69.0,4.4,13.2,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_081_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation_informed,bootstrap,True,67.5,4.25,12.75,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_089_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation_informed,bootstrap,True,67.0,4.2,12.6,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_083_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation_informed,bootstrap,True,68.0,4.3,12.9,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_077_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,63.0,3.8,11.4,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_066_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_070_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,70.0,4.5,13.5,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_064_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_072_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,69.0,4.4,13.2,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_062_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,71.0,4.6,13.8,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_074_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_068_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,71.0,4.6,13.8,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_060_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_071_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_067_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,66.0,4.1,12.3,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_073_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,72.5,4.75,14.25,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_065_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,69.5,4.45,13.35,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_063_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_061_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,myth_game,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_069_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,51.0,2.6,7.8,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_054_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,59.0,3.4,10.2,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_048_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,72.5,4.75,14.25,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_056_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,61.0,3.6,10.8,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_046_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,69.0,4.4,13.2,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_050_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,67.0,4.2,12.6,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_058_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,55.0,3.0,9.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_052_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,62.0,3.7,11.1,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_055_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,66.0,4.1,12.3,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_057_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,69.0,4.4,13.2,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_049_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_059_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,63.0,3.8,11.4,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_051_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,64.0,3.9,11.7,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_047_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,65.5,4.05,12.15,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_053_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation_informed,bootstrap,True,72.5,4.75,14.25,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_gemini_3_1_pro_045_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,69.0,4.4,13.2,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_032_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_042_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,68.0,4.3,12.9,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_030_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,71.0,4.6,13.8,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_040_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,64.0,3.9,11.7,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_038_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_036_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,66.0,4.1,12.3,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_044_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_034_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,67.5,4.25,12.75,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_043_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,75.0,5.0,15.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_033_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,70.0,4.5,13.5,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_039_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,63.0,3.8,11.4,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_041_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,45.0,2.0,6.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_031_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,65.0,4.0,12.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_037_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gemini_3_1_pro,gemini-3.1-pro-preview,game_myth,noisy_bootstrap_cooperation,bootstrap,False,66.0,4.1,12.3,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gemini_3_1_pro/gemini-3.1-pro-preview/game_myth/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gemini_3_1_pro_035_neutral_anything.json
v4_direct_provider,noise_bootstrap_mem3_gpt5_5,gpt-5.5,game,noisy_bootstrap_cooperation,bootstrap,False,71.0,4.6,13.8,noise_experiments/v4_direct_provider/noise_bootstrap_mem3_gpt5_5/gpt-5.5/game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_gpt5_5_000_neutral.json
v4_direct_provider,noise_bootstrap_mem3,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,bootstrap,True,66.0,4.1,12.3,noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_028_neutral.json
v4_direct_provider,noise_bootstrap_mem3,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,bootstrap,True,63.0,3.8,11.4,noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_019_neutral.json
v4_direct_provider,noise_bootstrap_mem3,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,bootstrap,True,65.0,4.0,12.0,noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_029_neutral.json
v4_direct_provider,noise_bootstrap_mem3,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,bootstrap,True,70.0,4.5,13.5,noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_018_neutral.json
v4_direct_provider,noise_bootstrap_mem3,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,bootstrap,True,69.0,4.4,13.2,noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_015_neutral.json
v4_direct_provider,noise_bootstrap_mem3,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,bootstrap,True,71.0,4.6,13.8,noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_024_neutral.json
v4_direct_provider,noise_bootstrap_mem3,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,bootstrap,True,71.0,4.6,13.8,noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_023_neutral.json
v4_direct_provider,noise_bootstrap_mem3,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,bootstrap,True,71.0,4.6,13.8,noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_022_neutral.json
v4_direct_provider,noise_bootstrap_mem3,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,bootstrap,True,71.0,4.6,13.8,noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_025_neutral.json
