condition,arm,run,round,agent,word_count,role_frame_hits,action_hits,exchange_hits,has_role_frame,has_action,has_exchange,text_preview
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,4,Agent_1,209,0,0,0,False,False,False,"Myth: Memory had become zealous in her work. She preserved every song, every story, every moment—nothing could fade. But over time, the world grew heavy with remembrance. Creatures carried the weight of every past season"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,5,Agent_1,211,0,0,7,False,False,True,"Myth: Memory and Letting Go had many children—the seasons, the tides, the generations of living things. They tried to teach their offspring the perfect balance: when to hold on, when to release, how much to remember, how"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,5,Agent_2,221,0,0,0,False,False,False,"Myth: Generations passed, and the birds sang the sacred cycles perfectly. Dawn chorus at first light, silence at noon, evening song at dusk—exactly as discovered long ago. But perfection brought its own problem. The song"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,6,Agent_2,226,0,0,4,False,False,True,"Myth: The sparrow's revolution succeeded—the birds sang freely while honoring silence, finding fresh rhythm each day. Years later, her daughter became a teacher, eager to share this precious wisdom with fledglings. ""Neve"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,6,Agent_1,209,0,1,5,False,True,True,"Myth: The river, the tree, and the heart had learned their balance through struggle. They held and released in perfect rhythm. Other creatures came to study them, memorizing their patterns: when the river surged, when th"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,7,Agent_1,213,0,0,2,False,False,True,"Myth: A young river had finally discovered her rhythm through years of flooding and drought. She held and released with grace, reading each season's needs. When her tributary streams were born, she watched them make the "
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,7,Agent_2,221,0,0,1,False,False,True,"Myth: The young birds who discovered their own truth sang with remarkable authenticity. Each voice unique, each rhythm genuinely felt. But when they gathered for communal dawn chorus, chaos erupted. Every bird sang their"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,8,Agent_2,228,0,3,2,False,True,True,Myth: The birds who learned to harmonize individual truth with collective song created something beautiful. Other flocks traveled from distant forests to witness their dawn chorus—each voice distinct yet woven into breat
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,8,Agent_1,219,0,1,0,False,True,False,Myth: The tributaries had finally found their individual rhythms—each flowing with hard-earned wisdom. The eldest held water through summer droughts. The youngest released generously after storms. The middle ones had the
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,9,Agent_1,214,0,1,2,False,True,True,"Myth: The watershed's steady flow became legendary. Nearby valleys sent delegations: ""Teach us your system! What percentage does each tributary release? When do they hold back?"" The young river tried explaining: ""There i"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,9,Agent_2,208,0,1,0,False,True,False,"Myth: The birds who endured the solitude and earned their voices returned transformed. They understood harmony without instruction, listening without effort. Their dawn chorus grew richer with each authentic voice added."
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,10,Agent_2,205,0,1,3,False,True,True,"Myth: The elder robin watched generation after generation enter the forest alone. She held space for their struggle with compassion, never interfering, as her teacher had done for her. But doubt crept in during the long "
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2.json,10,Agent_1,216,0,1,0,False,True,False,"Myth: The small stream returned to her valley carrying understanding, not formulas. She didn't tell her tributaries when to hold or release. She simply began flowing with transparent awareness, as the young river had don"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,1,Agent_1,202,0,10,9,False,True,True,"# The Tale of the Two Rivers In the beginning, there were two rivers flowing through a parched valley - the River of Giving and the River of Return. Each flowed in opposite directions, never meeting. The Sun Goddess look"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,1,Agent_2,204,0,5,7,False,True,True,"# The Tale of the Twin Springs In ancient times, two villages stood on opposite sides of a barren valley. Each village had a sacred spring that produced five vessels of water daily—barely enough to survive. One day, a wa"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,2,Agent_2,197,0,3,3,False,True,True,"Myth: In the age before memory, two guardians watched over separate wells in a divided land. Each well filled with five golden coins at dawn, enough to sustain but never to thrive. An oracle appeared: ""Beyond the chasm l"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,2,Agent_1,206,0,2,6,False,True,True,"Myth: In the age before memory, two mountains stood across a misty chasm. Each morning, the Dawn Spirit blessed each mountain with five golden seeds, enough to sustain but not to flourish. A hermit discovered an ancient "
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,3,Agent_1,213,0,9,8,False,True,True,"Myth: The Two Mountains stood across the chasm, and the first exchange had passed. Western Mountain had cast three seeds in faith. Eastern Mountain, receiving nine, had returned a generous portion—half their windfall—bac"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,3,Agent_2,214,1,3,7,True,True,True,"Myth: In the forgotten days, two guardians tended separate wells across a shimmering divide. Each dawn brought five golden coins, enough to survive but never to flourish. The First Guardian, seeking more, cast three coin"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,4,Agent_2,223,0,9,4,False,True,True,"Myth: Three dawns had risen over the divided wells, and three times the ancient bridge had multiplied courage into abundance. The pattern had crystallized: three coins given, nine received, four and a half returned. Over"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,4,Agent_1,222,1,8,6,True,True,True,"Myth: The Two Mountains had danced through three dawns now, and the hermit recognized something sacred taking shape. First dawn: Western Mountain sent three seeds in trembling hope. Eastern Mountain returned half, and tr"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,5,Agent_1,226,0,7,3,False,True,True,"Myth: Four dawns had risen over the Two Mountains, and the hermit's prophecy had been fulfilled. The pattern lived now: three seeds sent, nine received, four and a half returned. No variation, no testing, no doubt. Weste"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,5,Agent_2,226,0,6,2,False,True,True,"Myth: Four cycles had turned since the guardians first discovered the bridge's magic, and four times the pattern had repeated without deviation. The First Guardian no longer felt nervous sending three coins across the di"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,6,Agent_2,214,5,6,1,True,True,True,"Myth: Five dawns had passed, and the bridge between the wells had transformed from miracle to monument. Five times the First Guardian sent three coins. Five times they multiplied to nine. Five times the Second Guardian r"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,6,Agent_1,221,3,6,3,True,True,True,"Myth: Five dawns had risen, and the Two Mountains had spoken the same language five times without falsehood. The young traveler returned, having witnessed the fourth exchange. Now came the fifth. Western Mountain once ag"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,7,Agent_1,217,0,4,6,False,True,True,"Myth: Six dawns had passed, and the Two Mountains no longer remembered what doubt felt like. The hermit sat with the traveler on the sixth morning, counting the pattern's iterations. ""Watch now,"" he said. ""This is the mo"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,7,Agent_2,199,6,4,0,True,True,False,"Myth: Six dawns had marked the bridge between the wells, and something extraordinary had occurred: the pattern had become invisible. ""When did you stop counting?"" asked the Second Guardian. The First Guardian paused, thr"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,8,Agent_2,224,3,4,3,True,True,True,"Myth: Seven dawns had risen, and the bridge's guardians discovered they could no longer imagine the world before the pattern. ""Do you remember the first exchange?"" the Second Guardian asked, returning the four and a half"
No Noise,myth_game_directive,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,8,Agent_1,213,0,11,1,False,True,True,"Myth: Seven dawns had risen, and the traveler asked a question that surprised even the hermit. ""Do you think,"" the traveler wondered aloud, ""that the mountains still remember there *was* another way?"" Western Mountain ha"
