path,uploader,expset,model,llm_provider,provider_model,llm_provider_mode,max_output_tokens,max_output_tokens_source,thinking_level,temperature_sent,temperature,chat_memory_mode,code_commit,config_path,defector_ratio_actual,err_msgs,error,errors,g_empty,g_llm,g_n_usage,g_nojson,g_other_src,g_out_max,g_out_mean,g_out_median,g_reasoning_encrypted,g_reasoning_text,g_reasoning_tok_pos,g_rtok_max,g_rtok_mean,g_scripted,game_params_name,m_n,m_out_max,m_out_mean,m_reasoning_text,m_rtok_mean,memory_capacity,n_errors,n_interactions,n_rounds_done,noise_config,num_agents,num_turns,random_defection_probability,task_order,inferred_provider
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_071_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,152.0,28.3,11.0,5.0,0.0,5.0,135.0,16.7,0.0,noisy_positive_5,20.0,1137.0,380.4,0.0,115.8,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_067_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,207.0,35.4,9.0,7.0,0.0,7.0,190.0,23.9,0.0,noisy_positive_5,20.0,1049.0,396.1,0.0,126.9,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_073_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,56.0,15.0,11.0,2.0,0.0,2.0,41.0,4.0,0.0,noisy_positive_5,20.0,1031.0,467.7,0.0,202.8,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_065_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,150.0,29.6,11.0,8.0,0.0,8.0,135.0,17.6,0.0,noisy_positive_5,20.0,1034.0,390.8,0.0,124.8,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_063_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,124.0,30.4,11.0,8.0,0.0,8.0,107.0,17.9,0.0,noisy_positive_5,20.0,768.0,302.5,0.0,35.8,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_061_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,100.0,22.6,11.0,5.0,0.0,5.0,83.0,11.3,0.0,noisy_positive_5,20.0,743.0,298.6,0.0,35.0,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_069_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,87.0,19.8,9.0,4.0,0.0,4.0,72.0,9.2,0.0,noisy_positive_5,20.0,1147.0,401.9,0.0,141.7,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_066_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,116.0,18.1,9.0,3.0,0.0,3.0,101.0,8.1,0.0,noisy_positive_5,20.0,1042.0,423.6,0.0,157.2,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_070_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,81.0,24.5,11.0,6.0,0.0,6.0,64.0,12.0,0.0,noisy_positive_5,20.0,1012.0,390.9,0.0,123.1,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_064_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,112.0,19.3,10.0,4.0,0.0,4.0,95.0,8.2,0.0,noisy_positive_5,20.0,814.0,312.1,0.0,44.5,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_072_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,71.0,18.4,9.0,4.0,0.0,4.0,54.0,7.7,0.0,noisy_positive_5,20.0,1138.0,360.9,0.0,94.3,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_062_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,94.0,22.1,11.0,5.0,0.0,5.0,77.0,10.6,0.0,noisy_positive_5,20.0,787.0,339.9,0.0,73.6,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_074_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,70.0,25.8,11.0,8.0,0.0,8.0,55.0,13.2,0.0,noisy_positive_5,20.0,1078.0,319.8,0.0,52.2,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_068_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,75.0,20.5,9.0,6.0,0.0,6.0,61.0,9.9,0.0,noisy_positive_5,20.0,327.0,276.2,0.0,13.4,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_5_060_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,82.0,20.9,11.0,4.0,0.0,4.0,65.0,8.8,0.0,noisy_positive_5,20.0,792.0,331.9,0.0,63.1,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_055_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,118.0,29.2,9.5,9.0,0.0,9.0,101.0,17.8,0.0,noisy_positive_5_informed,20.0,773.0,324.6,0.0,64.2,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_057_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,121.0,32.5,11.0,7.0,0.0,7.0,106.0,20.6,0.0,noisy_positive_5_informed,20.0,295.0,270.6,0.0,4.9,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_049_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,138.0,27.5,9.0,8.0,0.0,8.0,121.0,16.4,0.0,noisy_positive_5_informed,20.0,1052.0,345.4,0.0,72.5,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_059_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,63.0,22.1,9.0,7.0,0.0,7.0,47.0,11.2,0.0,noisy_positive_5_informed,20.0,1031.0,413.6,0.0,142.6,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_051_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,95.0,27.1,9.0,9.0,0.0,9.0,79.0,16.0,0.0,noisy_positive_5_informed,20.0,1066.0,407.6,0.0,135.7,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_047_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,134.0,23.4,9.0,4.0,0.0,4.0,117.0,12.6,0.0,noisy_positive_5_informed,20.0,1050.0,342.9,0.0,82.2,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_053_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,121.0,36.7,20.5,10.0,0.0,10.0,104.0,24.8,0.0,noisy_positive_5_informed,20.0,1047.0,365.1,0.0,99.2,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_045_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,145.0,25.7,11.0,6.0,0.0,6.0,128.0,13.8,0.0,noisy_positive_5_informed,20.0,1137.0,322.1,0.0,57.5,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_054_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,115.0,24.3,9.0,7.0,0.0,7.0,98.0,13.3,0.0,noisy_positive_5_informed,20.0,834.0,311.6,0.0,35.4,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_048_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,69.0,21.1,9.0,6.0,0.0,6.0,52.0,10.1,0.0,noisy_positive_5_informed,20.0,964.0,318.7,0.0,51.9,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_056_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,115.0,30.1,9.0,7.0,0.0,7.0,98.0,18.6,0.0,noisy_positive_5_informed,20.0,790.0,305.6,0.0,36.0,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_046_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,99.0,30.2,25.5,11.0,0.0,11.0,85.0,18.2,0.0,noisy_positive_5_informed,20.0,853.0,305.6,0.0,36.7,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_050_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,126.0,28.6,9.0,7.0,0.0,7.0,109.0,17.6,0.0,noisy_positive_5_informed,20.0,1147.0,357.9,0.0,81.8,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_058_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,171.0,28.9,9.5,5.0,0.0,5.0,156.0,18.1,0.0,noisy_positive_5_informed,20.0,1055.0,315.5,0.0,44.1,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_5_052_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,110.0,29.6,11.0,9.0,0.0,9.0,93.0,17.1,0.0,noisy_positive_5_informed,20.0,835.0,332.2,0.0,60.6,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_5_043_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,134.0,31.8,11.0,8.0,0.0,8.0,117.0,19.6,0.0,noisy_positive_5,20.0,1050.0,380.9,0.0,115.2,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_5_033_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,133.0,39.2,32.0,11.0,0.0,11.0,116.0,26.6,0.0,noisy_positive_5,20.0,826.0,325.6,0.0,62.6,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_5_039_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,134.0,36.7,11.0,9.0,0.0,9.0,119.0,24.1,0.0,noisy_positive_5,20.0,1087.0,324.9,0.0,47.7,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_5_041_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,69.0,22.2,11.0,7.0,0.0,7.0,52.0,10.6,0.0,noisy_positive_5,20.0,1032.0,321.6,0.0,52.4,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_5_031_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,71.0,24.8,10.0,7.0,0.0,7.0,54.0,12.8,0.0,noisy_positive_5,20.0,1102.0,321.8,0.0,55.2,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_5_037_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,108.0,29.6,11.0,8.0,0.0,8.0,91.0,17.2,0.0,noisy_positive_5,20.0,1010.0,370.8,0.0,96.7,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_5_035_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,79.0,22.9,10.0,7.0,0.0,7.0,62.0,11.2,0.0,noisy_positive_5,20.0,856.0,384.6,0.0,119.4,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_5_032_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,116.0,32.0,11.0,8.0,0.0,8.0,101.0,19.6,0.0,noisy_positive_5,20.0,1061.0,391.4,0.0,121.5,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_5_042_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,99.0,30.4,18.5,10.0,0.0,10.0,82.0,18.2,0.0,noisy_positive_5,20.0,1026.0,317.7,0.0,52.5,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_5/gpt-5.5/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_5_030_neutral_anything.json,local(data/json),noise_experiments/v4_direct_provider,openai/gpt-5.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,128.0,36.0,18.0,10.0,0.0,10.0,111.0,23.4,0.0,noisy_positive_5,20.0,784.0,327.1,0.0,62.8,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 5.0, ""direction"": ""positive"", ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,game+myth,openrouter-or-direct(ambiguous)
